area_id,area_name,work_order,monster_id,monster_name,skill_id,skill_name,skill_type,effect_role,production_decision,runtime_use,relative_path,frame_index,frame_count,canvas,frame_seconds,playback_mode,sha256,user_art_approval
area_08,오르비스,001,m_star_pixie,스타픽시,s_mon_star_pixie,별빛 탄환,액티브,ICON,NEW_ART,ui,ICON/001_m_star_pixie_s_mon_star_pixie_ICON.png,0,1,256x256 RGBA,static,static,05e2aed9d16ef276fcdf919192b5f47ee219885a482780ed04517cbece19999e,PENDING
area_08,오르비스,001,m_star_pixie,스타픽시,s_mon_star_pixie,별빛 탄환,액티브,CAST,NEW_ART,true,CAST/001_m_star_pixie_s_mon_star_pixie_CAST_F00.png,0,8,384x384 RGBA,0.10,non-loop one-shot,ced37c3097321eac9509f1a1cabb7461b01853cb16fd8cf5147635a63fbdfabc,PENDING
area_08,오르비스,001,m_star_pixie,스타픽시,s_mon_star_pixie,별빛 탄환,액티브,CAST,NEW_ART,true,CAST/001_m_star_pixie_s_mon_star_pixie_CAST_F01.png,1,8,384x384 RGBA,0.10,non-loop one-shot,1842caa28d60011960a82635791ef1f6beba393da942bc14e6f82b0e062fdb68,PENDING
area_08,오르비스,001,m_star_pixie,스타픽시,s_mon_star_pixie,별빛 탄환,액티브,CAST,NEW_ART,true,CAST/001_m_star_pixie_s_mon_star_pixie_CAST_F02.png,2,8,384x384 RGBA,0.10,non-loop one-shot,382780ed757e431533b4bc417f0ce7d4037cb1e0fe4efb4b83ccf10a67f955ca,PENDING
area_08,오르비스,001,m_star_pixie,스타픽시,s_mon_star_pixie,별빛 탄환,액티브,CAST,NEW_ART,true,CAST/001_m_star_pixie_s_mon_star_pixie_CAST_F03.png,3,8,384x384 RGBA,0.10,non-loop one-shot,a30297e1483c1bcf94a174b59e68085916f6d3f2495783d9810861ac56f6dcc0,PENDING
area_08,오르비스,001,m_star_pixie,스타픽시,s_mon_star_pixie,별빛 탄환,액티브,CAST,NEW_ART,true,CAST/001_m_star_pixie_s_mon_star_pixie_CAST_F04.png,4,8,384x384 RGBA,0.10,non-loop one-shot,43f0cd533909af66779c781795737f8b1d77fc5762e85468955df163f2986578,PENDING
area_08,오르비스,001,m_star_pixie,스타픽시,s_mon_star_pixie,별빛 탄환,액티브,CAST,NEW_ART,true,CAST/001_m_star_pixie_s_mon_star_pixie_CAST_F05.png,5,8,384x384 RGBA,0.10,non-loop one-shot,5eef3b8e36a3193bd8be4a415c1155c90895c1b051c8119112d20c124bd13f96,PENDING
area_08,오르비스,001,m_star_pixie,스타픽시,s_mon_star_pixie,별빛 탄환,액티브,CAST,NEW_ART,true,CAST/001_m_star_pixie_s_mon_star_pixie_CAST_F06.png,6,8,384x384 RGBA,0.10,non-loop one-shot,4a977f5ee4badff769d2e3f29f1ada5410eb46a7c80ebfe5fa22928a1826f9d1,PENDING
area_08,오르비스,001,m_star_pixie,스타픽시,s_mon_star_pixie,별빛 탄환,액티브,CAST,NEW_ART,true,CAST/001_m_star_pixie_s_mon_star_pixie_CAST_F07.png,7,8,384x384 RGBA,0.10,non-loop one-shot,b669a5e3a47219548928fbc93a1ff8bf90cdf27e3455bfd41e92bfd7ca9638c4,PENDING
area_08,오르비스,001,m_star_pixie,스타픽시,s_mon_star_pixie,별빛 탄환,액티브,PROJECTILE,NEW_ART,true,PROJECTILE/001_m_star_pixie_s_mon_star_pixie_PROJECTILE_F00.png,0,4,384x384 RGBA,0.08,non-loop complete playback within 0.35s entity lifetime,ed9682a64fe5e99507ffc6faad835d0aef51136df70897adf873bec59a36e3b1,PENDING
