area_id,area_name,work_order,monster_id,monster_name,skill_id,skill_name,skill_type,effect_role,production_decision,runtime_use,relative_path,frame_index,frame_count,canvas,frame_seconds,playback_mode,sha256,user_art_approval
area_04,커닝시티,001,m_octopus,옥토퍼스,s_mon_octopus,먹물 폭발,액티브,ICON,NEW_ART,ui,ICON/001_m_octopus_s_mon_octopus_ICON.png,0,1,256x256 RGBA,static,static,731648dd246ed4f18e896c23e43ea0cb7ca7416f9c74d33edaedd3c651a58fed,PENDING
area_04,커닝시티,001,m_octopus,옥토퍼스,s_mon_octopus,먹물 폭발,액티브,CAST,NEW_ART,true,CAST/001_m_octopus_s_mon_octopus_CAST_F00.png,0,8,384x384 RGBA,0.10,non-loop one-shot,8e143b360ed09f195058a22c0e641ff33188d78dc39234a65851b1731f3e72bd,PENDING
area_04,커닝시티,001,m_octopus,옥토퍼스,s_mon_octopus,먹물 폭발,액티브,CAST,NEW_ART,true,CAST/001_m_octopus_s_mon_octopus_CAST_F01.png,1,8,384x384 RGBA,0.10,non-loop one-shot,f6cf8d5939a130b382065a1bc8884ae344ba3828937cc666e72f772e923a4dc8,PENDING
area_04,커닝시티,001,m_octopus,옥토퍼스,s_mon_octopus,먹물 폭발,액티브,CAST,NEW_ART,true,CAST/001_m_octopus_s_mon_octopus_CAST_F02.png,2,8,384x384 RGBA,0.10,non-loop one-shot,c11b0913552065766a202cd91070f64c00fad3419ce4cf9b3a226203900c8d20,PENDING
area_04,커닝시티,001,m_octopus,옥토퍼스,s_mon_octopus,먹물 폭발,액티브,CAST,NEW_ART,true,CAST/001_m_octopus_s_mon_octopus_CAST_F03.png,3,8,384x384 RGBA,0.10,non-loop one-shot,b47f4e96975de260ad729bdb34d3fb1f8eade75e55515de888081a52705e30e4,PENDING
area_04,커닝시티,001,m_octopus,옥토퍼스,s_mon_octopus,먹물 폭발,액티브,CAST,NEW_ART,true,CAST/001_m_octopus_s_mon_octopus_CAST_F04.png,4,8,384x384 RGBA,0.10,non-loop one-shot,967250226112e7ba279b6395456becf80907e70bfeefac6c1df965cd27021cab,PENDING
area_04,커닝시티,001,m_octopus,옥토퍼스,s_mon_octopus,먹물 폭발,액티브,CAST,NEW_ART,true,CAST/001_m_octopus_s_mon_octopus_CAST_F05.png,5,8,384x384 RGBA,0.10,non-loop one-shot,41e755d9cca0190cec1e3a74c81332612fce145ea3bb912dbda879ced3efd29f,PENDING
area_04,커닝시티,001,m_octopus,옥토퍼스,s_mon_octopus,먹물 폭발,액티브,CAST,NEW_ART,true,CAST/001_m_octopus_s_mon_octopus_CAST_F06.png,6,8,384x384 RGBA,0.10,non-loop one-shot,13427113c3d23d44f4bbdeb8088e167dac8420f0342dc25b2b2db0b717f0920e,PENDING
area_04,커닝시티,001,m_octopus,옥토퍼스,s_mon_octopus,먹물 폭발,액티브,CAST,NEW_ART,true,CAST/001_m_octopus_s_mon_octopus_CAST_F07.png,7,8,384x384 RGBA,0.10,non-loop one-shot,3afed08fbb9d7f4aa1beed91bb84596127be5eedf41d31e99d639b10e8795072,PENDING
area_04,커닝시티,002,m_stirge,스티지,s_mon_stirge,밤의 감각,패시브,ICON,NEW_ART,ui,ICON/002_m_stirge_s_mon_stirge_ICON.png,0,1,256x256 RGBA,static,static,abd16166cad027da5ad72f692972bca8edfc98c71982326c44a64f332897fcab,PENDING
area_04,커닝시티,002,m_stirge,스티지,s_mon_stirge,밤의 감각,패시브,REFERENCE,NEW_ART,false,REFERENCE/002_m_stirge_s_mon_stirge_REFERENCE_F00.png,0,6,256x256 RGBA,0.10,preview-only non-loop,52ff12260aad1d05e5f2c25039c26c1f5c055571e209eca0185e1fb698f76150,PENDING
area_04,커닝시티,002,m_stirge,스티지,s_mon_stirge,밤의 감각,패시브,REFERENCE,NEW_ART,false,REFERENCE/002_m_stirge_s_mon_stirge_REFERENCE_F01.png,1,6,256x256 RGBA,0.10,preview-only non-loop,2529d6c144289bb373ae196fca05b68f36264c3901350f86b0ed98793780caa8,PENDING
area_04,커닝시티,002,m_stirge,스티지,s_mon_stirge,밤의 감각,패시브,REFERENCE,NEW_ART,false,REFERENCE/002_m_stirge_s_mon_stirge_REFERENCE_F02.png,2,6,256x256 RGBA,0.10,preview-only non-loop,da363ae7010558f3dd4d1ccea943f7be2070b4ec9b7c418e8d224973e2d2a777,PENDING
area_04,커닝시티,002,m_stirge,스티지,s_mon_stirge,밤의 감각,패시브,REFERENCE,NEW_ART,false,REFERENCE/002_m_stirge_s_mon_stirge_REFERENCE_F03.png,3,6,256x256 RGBA,0.10,preview-only non-loop,97a16413f293d76c892275aee3693640592e7a9ae8a04ac32bd6ac97e5c83ba0,PENDING
area_04,커닝시티,002,m_stirge,스티지,s_mon_stirge,밤의 감각,패시브,REFERENCE,NEW_ART,false,REFERENCE/002_m_stirge_s_mon_stirge_REFERENCE_F04.png,4,6,256x256 RGBA,0.10,preview-only non-loop,16fa2d473031301ed02cf6dfc713bb3022d6b45f80dee7946ac5fe5814557c85,PENDING
area_04,커닝시티,002,m_stirge,스티지,s_mon_stirge,밤의 감각,패시브,REFERENCE,NEW_ART,false,REFERENCE/002_m_stirge_s_mon_stirge_REFERENCE_F05.png,5,6,256x256 RGBA,0.10,preview-only non-loop,0911bc0d3386b18bab416823d44eac8ac6e14442e05494f71029a07ca0f97fc9,PENDING
area_04,커닝시티,003,m_jr_wraith,주니어 레이스,s_mon_jr_wraith,망령 충격,액티브,ICON,NEW_ART,ui,ICON/003_m_jr_wraith_s_mon_jr_wraith_ICON.png,0,1,256x256 RGBA,static,static,19db9bdea0c9b2c09c90121ed0d823e7422cd06c3f9999ad0e67591dd04af184,PENDING
area_04,커닝시티,003,m_jr_wraith,주니어 레이스,s_mon_jr_wraith,망령 충격,액티브,CAST,NEW_ART,true,CAST/003_m_jr_wraith_s_mon_jr_wraith_CAST_F00.png,0,8,384x384 RGBA,0.10,non-loop one-shot,92f2e1fbcf12ed514f16e6259ef5225fc6bc30f110efbbe98bdcbe0c09cf8192,PENDING
area_04,커닝시티,003,m_jr_wraith,주니어 레이스,s_mon_jr_wraith,망령 충격,액티브,CAST,NEW_ART,true,CAST/003_m_jr_wraith_s_mon_jr_wraith_CAST_F01.png,1,8,384x384 RGBA,0.10,non-loop one-shot,14e50eeabf04435920cf6785a3f96d5b02ca0090a5f76060e3d8fa92643e1159,PENDING
area_04,커닝시티,003,m_jr_wraith,주니어 레이스,s_mon_jr_wraith,망령 충격,액티브,CAST,NEW_ART,true,CAST/003_m_jr_wraith_s_mon_jr_wraith_CAST_F02.png,2,8,384x384 RGBA,0.10,non-loop one-shot,d203cdda070479f1b02990c60fb4acadec9e1f3397bbb15beb703408fac8a23a,PENDING
area_04,커닝시티,003,m_jr_wraith,주니어 레이스,s_mon_jr_wraith,망령 충격,액티브,CAST,NEW_ART,true,CAST/003_m_jr_wraith_s_mon_jr_wraith_CAST_F03.png,3,8,384x384 RGBA,0.10,non-loop one-shot,ac9f58408a5f656e9ce1eadff3f76cc439126fcd0d7f2835d15287c2f7b1358f,PENDING
area_04,커닝시티,003,m_jr_wraith,주니어 레이스,s_mon_jr_wraith,망령 충격,액티브,CAST,NEW_ART,true,CAST/003_m_jr_wraith_s_mon_jr_wraith_CAST_F04.png,4,8,384x384 RGBA,0.10,non-loop one-shot,dc82e116d5b54b865347d50e117e5d477b5382dc6fde24eab768399ff283f7a2,PENDING
area_04,커닝시티,003,m_jr_wraith,주니어 레이스,s_mon_jr_wraith,망령 충격,액티브,CAST,NEW_ART,true,CAST/003_m_jr_wraith_s_mon_jr_wraith_CAST_F05.png,5,8,384x384 RGBA,0.10,non-loop one-shot,b9a9d38fb24f25cf02ace4207ccdb3014920b2bddf80479b4af4fe3f04d11da9,PENDING
area_04,커닝시티,003,m_jr_wraith,주니어 레이스,s_mon_jr_wraith,망령 충격,액티브,CAST,NEW_ART,true,CAST/003_m_jr_wraith_s_mon_jr_wraith_CAST_F06.png,6,8,384x384 RGBA,0.10,non-loop one-shot,6685b20a4a8aff654a25abfe2c580140694f5308327cc384ac09588083c30ddf,PENDING
area_04,커닝시티,003,m_jr_wraith,주니어 레이스,s_mon_jr_wraith,망령 충격,액티브,CAST,NEW_ART,true,CAST/003_m_jr_wraith_s_mon_jr_wraith_CAST_F07.png,7,8,384x384 RGBA,0.10,non-loop one-shot,882572e406e190ff4c3246678f1adb143699a7d037973ef9f47d9f02690be02d,PENDING
area_04,커닝시티,004,m_wraith,레이스,s_mon_wraith,원혼의 기운,패시브,ICON,NEW_ART,ui,ICON/004_m_wraith_s_mon_wraith_ICON.png,0,1,256x256 RGBA,static,static,d6264b1fe76138b602b782e040d4266acc676d64393b1083583cccfb2524a176,PENDING
area_04,커닝시티,004,m_wraith,레이스,s_mon_wraith,원혼의 기운,패시브,REFERENCE,NEW_ART,false,REFERENCE/004_m_wraith_s_mon_wraith_REFERENCE_F00.png,0,6,256x256 RGBA,0.10,preview-only non-loop,505d3cd3890e8e922c64c8b0fbc8c24e9bd9d2c30573ec51d77598c81ba60365,PENDING
area_04,커닝시티,004,m_wraith,레이스,s_mon_wraith,원혼의 기운,패시브,REFERENCE,NEW_ART,false,REFERENCE/004_m_wraith_s_mon_wraith_REFERENCE_F01.png,1,6,256x256 RGBA,0.10,preview-only non-loop,55c8894c7ce987f085ab25d155360b1e2ef4d7140369d6afb9ec2a9ae7c67b05,PENDING
area_04,커닝시티,004,m_wraith,레이스,s_mon_wraith,원혼의 기운,패시브,REFERENCE,NEW_ART,false,REFERENCE/004_m_wraith_s_mon_wraith_REFERENCE_F02.png,2,6,256x256 RGBA,0.10,preview-only non-loop,07783623989639287f7d6c1c310ed8b3ca3b8cc606bd081feb3db81036c81485,PENDING
