area_id,area_name,work_order,monster_id,monster_name,skill_id,skill_name,skill_type,effect_role,production_decision,runtime_use,relative_path,frame_index,frame_count,canvas,frame_seconds,playback_mode,sha256,user_art_approval
area_15,무릉도원,001,m_straw_dummy,수련용 짚인형,s_mon_straw_dummy,짚단 균형감각,패시브,ICON,NEW_ART,ui,ICON/001_m_straw_dummy_s_mon_straw_dummy_ICON.png,0,1,256x256 RGBA,static,static,bbb91e93dd6b4fc6f78cdd58a17645a12bbfe99435d9fe2d660681e6760ed6ed,PENDING
area_15,무릉도원,001,m_straw_dummy,수련용 짚인형,s_mon_straw_dummy,짚단 균형감각,패시브,REFERENCE,NEW_ART,false,REFERENCE/001_m_straw_dummy_s_mon_straw_dummy_REFERENCE_F00.png,0,6,256x256 RGBA,0.10,preview-only non-loop,92c6a8ac9c4b48a6115025d8b813cdc4b3f02a03f46737da8f0b2dfc52b4d27e,PENDING
area_15,무릉도원,001,m_straw_dummy,수련용 짚인형,s_mon_straw_dummy,짚단 균형감각,패시브,REFERENCE,NEW_ART,false,REFERENCE/001_m_straw_dummy_s_mon_straw_dummy_REFERENCE_F01.png,1,6,256x256 RGBA,0.10,preview-only non-loop,1d518ea5cbc107387e9a61658a8a454b555a6479fd76feb58449a150f3e539bb,PENDING
area_15,무릉도원,001,m_straw_dummy,수련용 짚인형,s_mon_straw_dummy,짚단 균형감각,패시브,REFERENCE,NEW_ART,false,REFERENCE/001_m_straw_dummy_s_mon_straw_dummy_REFERENCE_F02.png,2,6,256x256 RGBA,0.10,preview-only non-loop,a09039718ae6801c17704902e48ab3b4ed6acc98f08856d750242c92e9aa8fde,PENDING
area_15,무릉도원,001,m_straw_dummy,수련용 짚인형,s_mon_straw_dummy,짚단 균형감각,패시브,REFERENCE,NEW_ART,false,REFERENCE/001_m_straw_dummy_s_mon_straw_dummy_REFERENCE_F03.png,3,6,256x256 RGBA,0.10,preview-only non-loop,8a9ab27c38e8e21bc0e02ef221f4d42d19ef0af1f791362bfe010e546475e9ab,PENDING
area_15,무릉도원,001,m_straw_dummy,수련용 짚인형,s_mon_straw_dummy,짚단 균형감각,패시브,REFERENCE,NEW_ART,false,REFERENCE/001_m_straw_dummy_s_mon_straw_dummy_REFERENCE_F04.png,4,6,256x256 RGBA,0.10,preview-only non-loop,661a0a8dd7175e98fc62d065abd25bb828e18b5ec1e610883b0d69788714a574,PENDING
area_15,무릉도원,001,m_straw_dummy,수련용 짚인형,s_mon_straw_dummy,짚단 균형감각,패시브,REFERENCE,NEW_ART,false,REFERENCE/001_m_straw_dummy_s_mon_straw_dummy_REFERENCE_F05.png,5,6,256x256 RGBA,0.10,preview-only non-loop,46add7f337df4b608c5596f08dfd07b3ff9235988fd612702b2dee70ee1c2559,PENDING
area_15,무릉도원,002,m_wooden_dummy,수련용 나무인형,s_mon_wooden_dummy,목인 회전타,액티브,ICON,NEW_ART,ui,ICON/002_m_wooden_dummy_s_mon_wooden_dummy_ICON.png,0,1,256x256 RGBA,static,static,64feb8790f7f3b6f0a3bf708b779b858f1bf45ad39f09422133ba20e31df65a4,PENDING
area_15,무릉도원,002,m_wooden_dummy,수련용 나무인형,s_mon_wooden_dummy,목인 회전타,액티브,CAST,NEW_ART,true,CAST/002_m_wooden_dummy_s_mon_wooden_dummy_CAST_F00.png,0,8,384x384 RGBA,0.10,non-loop one-shot,5445ba276500ac2d5a32ff11db505d4005c831219497b18e2b2e4412ed13cc49,PENDING
area_15,무릉도원,002,m_wooden_dummy,수련용 나무인형,s_mon_wooden_dummy,목인 회전타,액티브,CAST,NEW_ART,true,CAST/002_m_wooden_dummy_s_mon_wooden_dummy_CAST_F01.png,1,8,384x384 RGBA,0.10,non-loop one-shot,cefd55a18384799371f9a18d54c82c8a8b6b348e2b480c127e53c8115ace490c,PENDING
