area_id,area_name,work_order,monster_id,monster_name,skill_id,skill_name,skill_type,effect_role,production_decision,runtime_use,relative_path,frame_index,frame_count,canvas,frame_seconds,playback_mode,sha256,user_art_approval
area_02,페리온,001,m_stone_golem,스톤골렘,s_mon_stone,암석 피부,버프,ICON,NEW_ART,ui,ICON/001_m_stone_golem_s_mon_stone_ICON.png,0,1,256x256 RGBA,static,static,c5a45e3b3d1a0752a958e495426b0725edc2fef4b6369dd7c701b1e8f7c939dc,PENDING
area_02,페리온,001,m_stone_golem,스톤골렘,s_mon_stone,암석 피부,버프,CAST,NEW_ART,true,CAST/001_m_stone_golem_s_mon_stone_CAST_F00.png,0,8,256x256 RGBA,0.10,non-loop one-shot,c382e0399b443795c1edcb818e142c6499e70a8f78a78bc859eee027c324a08c,PENDING
area_02,페리온,001,m_stone_golem,스톤골렘,s_mon_stone,암석 피부,버프,CAST,NEW_ART,true,CAST/001_m_stone_golem_s_mon_stone_CAST_F01.png,1,8,256x256 RGBA,0.10,non-loop one-shot,e64725abc356a8477921c2c45759e68c56a76e400fcb006bf0c963401922823e,PENDING
area_02,페리온,001,m_stone_golem,스톤골렘,s_mon_stone,암석 피부,버프,CAST,NEW_ART,true,CAST/001_m_stone_golem_s_mon_stone_CAST_F02.png,2,8,256x256 RGBA,0.10,non-loop one-shot,f0ff864e47ad3365f6ec7310f27e58683870316d53a23500d3b30266b744bb12,PENDING
area_02,페리온,001,m_stone_golem,스톤골렘,s_mon_stone,암석 피부,버프,CAST,NEW_ART,true,CAST/001_m_stone_golem_s_mon_stone_CAST_F03.png,3,8,256x256 RGBA,0.10,non-loop one-shot,43ad84ead0b070d894cf559ea3276e36d7389006fb27024e742d71ff2a464893,PENDING
area_02,페리온,001,m_stone_golem,스톤골렘,s_mon_stone,암석 피부,버프,CAST,NEW_ART,true,CAST/001_m_stone_golem_s_mon_stone_CAST_F04.png,4,8,256x256 RGBA,0.10,non-loop one-shot,ab45b156bda57c38854b72523293752a41ea2bd39819394ef95dc239632061fa,PENDING
area_02,페리온,001,m_stone_golem,스톤골렘,s_mon_stone,암석 피부,버프,CAST,NEW_ART,true,CAST/001_m_stone_golem_s_mon_stone_CAST_F05.png,5,8,256x256 RGBA,0.10,non-loop one-shot,8683b08231953685668c3a83af175ea424ec63c94fd3ec0fcc86357a62fdf838,PENDING
area_02,페리온,001,m_stone_golem,스톤골렘,s_mon_stone,암석 피부,버프,CAST,NEW_ART,true,CAST/001_m_stone_golem_s_mon_stone_CAST_F06.png,6,8,256x256 RGBA,0.10,non-loop one-shot,b14214f8b6fa00febb47ab833d5d2c85622ea4041723b02b99bcc21505b923e9,PENDING
area_02,페리온,001,m_stone_golem,스톤골렘,s_mon_stone,암석 피부,버프,CAST,NEW_ART,true,CAST/001_m_stone_golem_s_mon_stone_CAST_F07.png,7,8,256x256 RGBA,0.10,non-loop one-shot,adf92c1b55b5e7b30b1ca0a8b867be6a32bb70e1e0f0f169ccf8681010a691bf,PENDING
area_02,페리온,002,m_axe_stump,엑스텀프,s_mon_axe_stump,도끼 휘두르기,액티브,ICON,NEW_ART,ui,ICON/002_m_axe_stump_s_mon_axe_stump_ICON.png,0,1,256x256 RGBA,static,static,182c9fdde631482a09eb6e915e55e88c26e4002e1dcdfc0da033d5925c26f1a1,PENDING
area_02,페리온,002,m_axe_stump,엑스텀프,s_mon_axe_stump,도끼 휘두르기,액티브,CAST,NEW_ART,true,CAST/002_m_axe_stump_s_mon_axe_stump_CAST_F00.png,0,8,384x384 RGBA,0.10,non-loop one-shot,097e383f6b9c6bc0067e19712b9b4bf2af0289dca4882a31f7c4d521a629ea36,PENDING
area_02,페리온,002,m_axe_stump,엑스텀프,s_mon_axe_stump,도끼 휘두르기,액티브,CAST,NEW_ART,true,CAST/002_m_axe_stump_s_mon_axe_stump_CAST_F01.png,1,8,384x384 RGBA,0.10,non-loop one-shot,532fdb022f44b573c4f69a6b69fbcbfeb873e58a35992f9a048e887a4a88b60e,PENDING
area_02,페리온,002,m_axe_stump,엑스텀프,s_mon_axe_stump,도끼 휘두르기,액티브,CAST,NEW_ART,true,CAST/002_m_axe_stump_s_mon_axe_stump_CAST_F02.png,2,8,384x384 RGBA,0.10,non-loop one-shot,1ef1d114d6a1312994c0add9eed8af1915bd0a986a551945230d968180e41e55,PENDING
area_02,페리온,002,m_axe_stump,엑스텀프,s_mon_axe_stump,도끼 휘두르기,액티브,CAST,NEW_ART,true,CAST/002_m_axe_stump_s_mon_axe_stump_CAST_F03.png,3,8,384x384 RGBA,0.10,non-loop one-shot,f62ac75e2f036504192cdc3c2f8b4cbe7ca66c3ce9a8eaa1b01fb752cc378f8f,PENDING
area_02,페리온,002,m_axe_stump,엑스텀프,s_mon_axe_stump,도끼 휘두르기,액티브,CAST,NEW_ART,true,CAST/002_m_axe_stump_s_mon_axe_stump_CAST_F04.png,4,8,384x384 RGBA,0.10,non-loop one-shot,a566f006a17d9e8a9b55e61de6f451aa67b34d419405d033f0139bb443b7bb69,PENDING
area_02,페리온,002,m_axe_stump,엑스텀프,s_mon_axe_stump,도끼 휘두르기,액티브,CAST,NEW_ART,true,CAST/002_m_axe_stump_s_mon_axe_stump_CAST_F05.png,5,8,384x384 RGBA,0.10,non-loop one-shot,402be16bedba65ac6daa8600635057101cab2bf079c01e831b9d5dc1af98ff27,PENDING
area_02,페리온,002,m_axe_stump,엑스텀프,s_mon_axe_stump,도끼 휘두르기,액티브,CAST,NEW_ART,true,CAST/002_m_axe_stump_s_mon_axe_stump_CAST_F06.png,6,8,384x384 RGBA,0.10,non-loop one-shot,4d7bf53b1614f9fce14fa279b918af202e0174945286088c54d4b137ce338077,PENDING
area_02,페리온,002,m_axe_stump,엑스텀프,s_mon_axe_stump,도끼 휘두르기,액티브,CAST,NEW_ART,true,CAST/002_m_axe_stump_s_mon_axe_stump_CAST_F07.png,7,8,384x384 RGBA,0.10,non-loop one-shot,cd7a9d9f54a3269fa9da2176b6caeb9698823a43e9a273459e6c02bfe3127d2b,PENDING
area_02,페리온,003,m_dark_axe_stump,다크 엑스텀프,s_mon_dark_axe_stump,어둠의 뿌리,액티브,ICON,NEW_ART,ui,ICON/003_m_dark_axe_stump_s_mon_dark_axe_stump_ICON.png,0,1,256x256 RGBA,static,static,10719c46c2d26d28db8a0e0fc2a548c2560fa73620c943867a9004badea35545,PENDING
area_02,페리온,003,m_dark_axe_stump,다크 엑스텀프,s_mon_dark_axe_stump,어둠의 뿌리,액티브,CAST,NEW_ART,true,CAST/003_m_dark_axe_stump_s_mon_dark_axe_stump_CAST_F00.png,0,8,384x384 RGBA,0.10,non-loop one-shot,6f4b132e8bd9e2b93da0f056fca3bfe0a76e60b6da35af4211cc783f4491b776,PENDING
