area_id,area_name,work_order,monster_id,monster_name,skill_id,skill_name,skill_type,effect_role,production_decision,runtime_use,relative_path,frame_index,frame_count,canvas,frame_seconds,playback_mode,sha256,user_art_approval
area_07,슬리피우드,001,m_zombie_mushroom,좀비버섯,s_mon_zombie_mushroom,죽은 포자의 끈기,패시브,ICON,NEW_ART,ui,ICON/001_m_zombie_mushroom_s_mon_zombie_mushroom_ICON.png,0,1,256x256 RGBA,static,static,2ad649e9b4a5073a7780e53e71f28c6fa1be52549b28b6ea7485ec0f3e1e8291,PENDING
area_07,슬리피우드,001,m_zombie_mushroom,좀비버섯,s_mon_zombie_mushroom,죽은 포자의 끈기,패시브,REFERENCE,NEW_ART,false,REFERENCE/001_m_zombie_mushroom_s_mon_zombie_mushroom_REFERENCE_F00.png,0,6,256x256 RGBA,0.10,preview-only non-loop,f6f63b730a754a4b4aa0512655e0170bc07e9680b85ab0f14ec9076802cf1275,PENDING
area_07,슬리피우드,001,m_zombie_mushroom,좀비버섯,s_mon_zombie_mushroom,죽은 포자의 끈기,패시브,REFERENCE,NEW_ART,false,REFERENCE/001_m_zombie_mushroom_s_mon_zombie_mushroom_REFERENCE_F01.png,1,6,256x256 RGBA,0.10,preview-only non-loop,78dcd91e15c38a8cd4810bf73569f31b2ff09e340cddc264102959f362e1c501,PENDING
area_07,슬리피우드,001,m_zombie_mushroom,좀비버섯,s_mon_zombie_mushroom,죽은 포자의 끈기,패시브,REFERENCE,NEW_ART,false,REFERENCE/001_m_zombie_mushroom_s_mon_zombie_mushroom_REFERENCE_F02.png,2,6,256x256 RGBA,0.10,preview-only non-loop,d26eff431264f3431730bb406ce253aa6888ccec3419870affd485937a7a96bf,PENDING
area_07,슬리피우드,001,m_zombie_mushroom,좀비버섯,s_mon_zombie_mushroom,죽은 포자의 끈기,패시브,REFERENCE,NEW_ART,false,REFERENCE/001_m_zombie_mushroom_s_mon_zombie_mushroom_REFERENCE_F03.png,3,6,256x256 RGBA,0.10,preview-only non-loop,29bdc426e3a46f60dc918ba35aa6d35dfbe2e095d65433c1820e0bae97195946,PENDING
area_07,슬리피우드,001,m_zombie_mushroom,좀비버섯,s_mon_zombie_mushroom,죽은 포자의 끈기,패시브,REFERENCE,NEW_ART,false,REFERENCE/001_m_zombie_mushroom_s_mon_zombie_mushroom_REFERENCE_F04.png,4,6,256x256 RGBA,0.10,preview-only non-loop,3cf435b7c00be67f976085d43d00fdd496ee8576ad74c4764b2b84dba0cb63e1,PENDING
area_07,슬리피우드,001,m_zombie_mushroom,좀비버섯,s_mon_zombie_mushroom,죽은 포자의 끈기,패시브,REFERENCE,NEW_ART,false,REFERENCE/001_m_zombie_mushroom_s_mon_zombie_mushroom_REFERENCE_F05.png,5,6,256x256 RGBA,0.10,preview-only non-loop,525717eaa552264a259df7d216663b41d0ceab2cc73cbace0d19e30008a6a86a,PENDING
area_07,슬리피우드,002,m_copper_drake,카파 드레이크,s_mon_copper_drake,청동 비늘,패시브,ICON,NEW_ART,ui,ICON/002_m_copper_drake_s_mon_copper_drake_ICON.png,0,1,256x256 RGBA,static,static,477ff42b7177a48214731b722795a7206246b10352718685fbf974a5ca06855a,PENDING
area_07,슬리피우드,002,m_copper_drake,카파 드레이크,s_mon_copper_drake,청동 비늘,패시브,REFERENCE,NEW_ART,false,REFERENCE/002_m_copper_drake_s_mon_copper_drake_REFERENCE_F00.png,0,6,256x256 RGBA,0.10,preview-only non-loop,7f5438d19985f604bd2cdb92917065dd09382f2f806a5c56fe76d1c443107382,PENDING
area_07,슬리피우드,002,m_copper_drake,카파 드레이크,s_mon_copper_drake,청동 비늘,패시브,REFERENCE,NEW_ART,false,REFERENCE/002_m_copper_drake_s_mon_copper_drake_REFERENCE_F01.png,1,6,256x256 RGBA,0.10,preview-only non-loop,3cbd90a806753a97a7e4e5548b3532c4289b479e2179b5dcc861803f69265908,PENDING
area_07,슬리피우드,002,m_copper_drake,카파 드레이크,s_mon_copper_drake,청동 비늘,패시브,REFERENCE,NEW_ART,false,REFERENCE/002_m_copper_drake_s_mon_copper_drake_REFERENCE_F02.png,2,6,256x256 RGBA,0.10,preview-only non-loop,97f1a40e3dbd809052129afde3cf3c601e248b11f01e39a5e27732fee50949ae,PENDING
area_07,슬리피우드,002,m_copper_drake,카파 드레이크,s_mon_copper_drake,청동 비늘,패시브,REFERENCE,NEW_ART,false,REFERENCE/002_m_copper_drake_s_mon_copper_drake_REFERENCE_F03.png,3,6,256x256 RGBA,0.10,preview-only non-loop,a74b999da6f8eae72c090f6124010855f20485aab0cfe5b1b3bd706b1f6f2922,PENDING
area_07,슬리피우드,002,m_copper_drake,카파 드레이크,s_mon_copper_drake,청동 비늘,패시브,REFERENCE,NEW_ART,false,REFERENCE/002_m_copper_drake_s_mon_copper_drake_REFERENCE_F04.png,4,6,256x256 RGBA,0.10,preview-only non-loop,96b94dae68f9a862b2b40ad568d53ad4dbf223337e0d13b33e00123a57463772,PENDING
area_07,슬리피우드,002,m_copper_drake,카파 드레이크,s_mon_copper_drake,청동 비늘,패시브,REFERENCE,NEW_ART,false,REFERENCE/002_m_copper_drake_s_mon_copper_drake_REFERENCE_F05.png,5,6,256x256 RGBA,0.10,preview-only non-loop,eab3434a1c6fa0ea66c648a2360bc8a5398b64b2ae11c0b363a500db58a8f205,PENDING
area_07,슬리피우드,003,m_drake,드레이크,s_mon_drake,동굴 용염,액티브,ICON,NEW_ART,ui,ICON/003_m_drake_s_mon_drake_ICON.png,0,1,256x256 RGBA,static,static,4e7c7e206275f6d135013762a4e14a6a287b33811b56cc973091124e2f331f39,PENDING
area_07,슬리피우드,003,m_drake,드레이크,s_mon_drake,동굴 용염,액티브,CAST,NEW_ART,true,CAST/003_m_drake_s_mon_drake_CAST_F00.png,0,8,384x384 RGBA,0.10,non-loop one-shot,df97cdf97d62e601ec2a21ee4b5aeb27ad560d2d191bd7bda128eb4b321e58af,PENDING
area_07,슬리피우드,003,m_drake,드레이크,s_mon_drake,동굴 용염,액티브,CAST,NEW_ART,true,CAST/003_m_drake_s_mon_drake_CAST_F01.png,1,8,384x384 RGBA,0.10,non-loop one-shot,107b1efe23c4ef53bbfde9821082322561947ed4df5508645a46afec52a50a92,PENDING
area_07,슬리피우드,003,m_drake,드레이크,s_mon_drake,동굴 용염,액티브,CAST,NEW_ART,true,CAST/003_m_drake_s_mon_drake_CAST_F02.png,2,8,384x384 RGBA,0.10,non-loop one-shot,b2ab4d02cc9feefc7b613527ecba98a751b5a8835fadf55f2620b5b55d5234de,PENDING
area_07,슬리피우드,003,m_drake,드레이크,s_mon_drake,동굴 용염,액티브,CAST,NEW_ART,true,CAST/003_m_drake_s_mon_drake_CAST_F03.png,3,8,384x384 RGBA,0.10,non-loop one-shot,c68ad76b4fa91e265464afc9a1cac970f7588e9a3a758855a4eed4e0b930e11f,PENDING
area_07,슬리피우드,003,m_drake,드레이크,s_mon_drake,동굴 용염,액티브,CAST,NEW_ART,true,CAST/003_m_drake_s_mon_drake_CAST_F04.png,4,8,384x384 RGBA,0.10,non-loop one-shot,a24a9b1c47ede5833737d2c50f3c32bdc8b27a266f828a78db39b7fb5e1b9f84,PENDING
area_07,슬리피우드,003,m_drake,드레이크,s_mon_drake,동굴 용염,액티브,CAST,NEW_ART,true,CAST/003_m_drake_s_mon_drake_CAST_F05.png,5,8,384x384 RGBA,0.10,non-loop one-shot,8355ef9e9c8e120dd4a097d9f44113018a9e946788d91d28cc5de8e13fafe4da,PENDING
area_07,슬리피우드,003,m_drake,드레이크,s_mon_drake,동굴 용염,액티브,CAST,NEW_ART,true,CAST/003_m_drake_s_mon_drake_CAST_F06.png,6,8,384x384 RGBA,0.10,non-loop one-shot,d92867d90c336d8eb9d277860e16214965fdabb561a27d772db1994552fcbb79,PENDING
area_07,슬리피우드,003,m_drake,드레이크,s_mon_drake,동굴 용염,액티브,CAST,NEW_ART,true,CAST/003_m_drake_s_mon_drake_CAST_F07.png,7,8,384x384 RGBA,0.10,non-loop one-shot,b86bbf0991088be0dee8e9adc0ccebbfb07291ea498835e6dbb0124e7ef739c4,PENDING
area_07,슬리피우드,004,m_wild_kargo,와일드카고,s_mon_wild_kargo,야수의 그림자 돌진,액티브,ICON,NEW_ART,ui,ICON/004_m_wild_kargo_s_mon_wild_kargo_ICON.png,0,1,256x256 RGBA,static,static,206dafe09c8dc940409281dfa3133888c7f49ed8a039177a6397238d2d497735,PENDING
area_07,슬리피우드,004,m_wild_kargo,와일드카고,s_mon_wild_kargo,야수의 그림자 돌진,액티브,CAST,NEW_ART,true,CAST/004_m_wild_kargo_s_mon_wild_kargo_CAST_F00.png,0,8,384x384 RGBA,0.10,non-loop one-shot,7ebfe0f294df5ae31c62917de2827a309f4ad8573915187acc283c5ea83d2c70,PENDING
area_07,슬리피우드,004,m_wild_kargo,와일드카고,s_mon_wild_kargo,야수의 그림자 돌진,액티브,CAST,NEW_ART,true,CAST/004_m_wild_kargo_s_mon_wild_kargo_CAST_F01.png,1,8,384x384 RGBA,0.10,non-loop one-shot,0f440f0a4d3e1b5f7d54a3a838ff4a0769c1faabc890fb0acae566ed667e5c4f,PENDING
area_07,슬리피우드,004,m_wild_kargo,와일드카고,s_mon_wild_kargo,야수의 그림자 돌진,액티브,CAST,NEW_ART,true,CAST/004_m_wild_kargo_s_mon_wild_kargo_CAST_F02.png,2,8,384x384 RGBA,0.10,non-loop one-shot,7da67cffd71ca48191617df6e6efd53f885349cf31c81e9e93774f7c177ee2c1,PENDING
area_07,슬리피우드,004,m_wild_kargo,와일드카고,s_mon_wild_kargo,야수의 그림자 돌진,액티브,CAST,NEW_ART,true,CAST/004_m_wild_kargo_s_mon_wild_kargo_CAST_F03.png,3,8,384x384 RGBA,0.10,non-loop one-shot,66c2213ffce3e995047f1c1352bae33d8b695a6abbdb121034bdab4d8b26314d,PENDING
area_07,슬리피우드,004,m_wild_kargo,와일드카고,s_mon_wild_kargo,야수의 그림자 돌진,액티브,CAST,NEW_ART,true,CAST/004_m_wild_kargo_s_mon_wild_kargo_CAST_F04.png,4,8,384x384 RGBA,0.10,non-loop one-shot,032ab6900536cdf2bcef5c6b95510407715961bed62ee27ade1686550260879e,PENDING
area_07,슬리피우드,004,m_wild_kargo,와일드카고,s_mon_wild_kargo,야수의 그림자 돌진,액티브,CAST,NEW_ART,true,CAST/004_m_wild_kargo_s_mon_wild_kargo_CAST_F05.png,5,8,384x384 RGBA,0.10,non-loop one-shot,364dbc52036203954d3ed846204f04d50ebf1b5983958af15f7d50a788d5512d,PENDING
area_07,슬리피우드,004,m_wild_kargo,와일드카고,s_mon_wild_kargo,야수의 그림자 돌진,액티브,CAST,NEW_ART,true,CAST/004_m_wild_kargo_s_mon_wild_kargo_CAST_F06.png,6,8,384x384 RGBA,0.10,non-loop one-shot,5cfd8f5aa81734c74d033cf0b1f68c4b9e1ba6da11a10afc35816f21a05d1c8f,PENDING
area_07,슬리피우드,004,m_wild_kargo,와일드카고,s_mon_wild_kargo,야수의 그림자 돌진,액티브,CAST,NEW_ART,true,CAST/004_m_wild_kargo_s_mon_wild_kargo_CAST_F07.png,7,8,384x384 RGBA,0.10,non-loop one-shot,b49efcd325402bda7a07301131daec09d85a6b68ebee464fa0792c59d71ceb8b,PENDING
area_07,슬리피우드,005,m_jr_balrog,주니어 발록,s_mon_jr_balrog,발록의 화염 파동,액티브,ICON,NEW_ART,ui,ICON/005_m_jr_balrog_s_mon_jr_balrog_ICON.png,0,1,256x256 RGBA,static,static,63b0327571de131b6c3849d295e204ab8368b8fc83e47446d2e61eaa4919512b,PENDING
area_07,슬리피우드,005,m_jr_balrog,주니어 발록,s_mon_jr_balrog,발록의 화염 파동,액티브,CAST,NEW_ART,true,CAST/005_m_jr_balrog_s_mon_jr_balrog_CAST_F00.png,0,12,512x512 RGBA,0.08,non-loop one-shot,ce587eaa04645d167df1b03491baa8538cb8f4cc46c156ab1387ca255dd9cc06,PENDING
area_07,슬리피우드,005,m_jr_balrog,주니어 발록,s_mon_jr_balrog,발록의 화염 파동,액티브,CAST,NEW_ART,true,CAST/005_m_jr_balrog_s_mon_jr_balrog_CAST_F01.png,1,12,512x512 RGBA,0.08,non-loop one-shot,eb4360e231cec17f1bd3fac7f9904443de3c2b7d70644002784c8f0de4d9c95f,PENDING
area_07,슬리피우드,005,m_jr_balrog,주니어 발록,s_mon_jr_balrog,발록의 화염 파동,액티브,CAST,NEW_ART,true,CAST/005_m_jr_balrog_s_mon_jr_balrog_CAST_F02.png,2,12,512x512 RGBA,0.08,non-loop one-shot,5efa43aae03e7d7694a9a90f457613f3fa9dc487a5e6d96c37374a10d88a589b,PENDING
area_07,슬리피우드,005,m_jr_balrog,주니어 발록,s_mon_jr_balrog,발록의 화염 파동,액티브,CAST,NEW_ART,true,CAST/005_m_jr_balrog_s_mon_jr_balrog_CAST_F03.png,3,12,512x512 RGBA,0.08,non-loop one-shot,9d317a2808631da3c1bb48ffeefbbae3de1df5224a0bf569aa0e6a529f2f1524,PENDING
area_07,슬리피우드,005,m_jr_balrog,주니어 발록,s_mon_jr_balrog,발록의 화염 파동,액티브,CAST,NEW_ART,true,CAST/005_m_jr_balrog_s_mon_jr_balrog_CAST_F04.png,4,12,512x512 RGBA,0.08,non-loop one-shot,6904c1fddef9b9f003b56a3099b017a003ed3aa3bffa66890d3ca4fed4ee4f78,PENDING
area_07,슬리피우드,005,m_jr_balrog,주니어 발록,s_mon_jr_balrog,발록의 화염 파동,액티브,CAST,NEW_ART,true,CAST/005_m_jr_balrog_s_mon_jr_balrog_CAST_F05.png,5,12,512x512 RGBA,0.08,non-loop one-shot,19a12f1d2809e9452c25da0e34c95e3a0f95d052390d9b8fee5567140b9caf97,PENDING
area_07,슬리피우드,005,m_jr_balrog,주니어 발록,s_mon_jr_balrog,발록의 화염 파동,액티브,CAST,NEW_ART,true,CAST/005_m_jr_balrog_s_mon_jr_balrog_CAST_F06.png,6,12,512x512 RGBA,0.08,non-loop one-shot,412072f74922884bb3f1ed9f8c288c16dd6e84d9d95461e3e6310d4758f7f950,PENDING
area_07,슬리피우드,005,m_jr_balrog,주니어 발록,s_mon_jr_balrog,발록의 화염 파동,액티브,CAST,NEW_ART,true,CAST/005_m_jr_balrog_s_mon_jr_balrog_CAST_F07.png,7,12,512x512 RGBA,0.08,non-loop one-shot,3dc5dddf9d0ca60a022406d0a0598e03e7527a489e5df7e77daafd1077ec19b5,PENDING
area_07,슬리피우드,005,m_jr_balrog,주니어 발록,s_mon_jr_balrog,발록의 화염 파동,액티브,CAST,NEW_ART,true,CAST/005_m_jr_balrog_s_mon_jr_balrog_CAST_F08.png,8,12,512x512 RGBA,0.08,non-loop one-shot,909083d123875b9f1b3f32f61f3caceb1d9588f0e3232cb0c82b217b7280f48f,PENDING
area_07,슬리피우드,005,m_jr_balrog,주니어 발록,s_mon_jr_balrog,발록의 화염 파동,액티브,CAST,NEW_ART,true,CAST/005_m_jr_balrog_s_mon_jr_balrog_CAST_F09.png,9,12,512x512 RGBA,0.08,non-loop one-shot,c00d599be07048b03d1ea73dd1d27d0e58db04ddd1ed355df74c7ae8015cbd18,PENDING
area_07,슬리피우드,005,m_jr_balrog,주니어 발록,s_mon_jr_balrog,발록의 화염 파동,액티브,CAST,NEW_ART,true,CAST/005_m_jr_balrog_s_mon_jr_balrog_CAST_F10.png,10,12,512x512 RGBA,0.08,non-loop one-shot,607288fb5bcdc70ea74a2564c03beca1f23a051772d22dec9792a0a672de0d83,PENDING
area_07,슬리피우드,005,m_jr_balrog,주니어 발록,s_mon_jr_balrog,발록의 화염 파동,액티브,CAST,NEW_ART,true,CAST/005_m_jr_balrog_s_mon_jr_balrog_CAST_F11.png,11,12,512x512 RGBA,0.08,non-loop one-shot,75c7c5eda4ffa278fbb952825fd1ea6a9677665411853a78370f96150a90b4d9,PENDING
area_07,슬리피우드,006,m_tauromacis,타우로마시스,s_mon_tauromacis,수문장의 낙뢰,액티브,ICON,NEW_ART,ui,ICON/006_m_tauromacis_s_mon_tauromacis_ICON.png,0,1,256x256 RGBA,static,static,c1e49853d61fa504fd8137112d5b0384e80adf9761dcecb50889b7938eff2dfc,PENDING
area_07,슬리피우드,006,m_tauromacis,타우로마시스,s_mon_tauromacis,수문장의 낙뢰,액티브,CAST,NEW_ART,true,CAST/006_m_tauromacis_s_mon_tauromacis_CAST_F00.png,0,8,384x384 RGBA,0.10,non-loop one-shot,7eb463c6f0ce22db2ff1ac58b894ff193efd774f9e49caac5c4e8a7295ffd78b,PENDING
