area_id,area_name,work_order,monster_id,monster_name,skill_id,skill_name,skill_type,effect_role,production_decision,runtime_use,relative_path,frame_index,frame_count,canvas,frame_seconds,playback_mode,sha256,user_art_approval
area_13,니할 사막,001,m_white_sand_rabbit,흰 모래토끼,s_mon_white_sand_rabbit,사막 굴착탄,액티브,ICON,NEW_ART,ui,ICON/001_m_white_sand_rabbit_s_mon_white_sand_rabbit_ICON.png,0,1,256x256 RGBA,static,static,bff0a3ae4d2ede022cd61ecd93cfe2c431777d4b5070660d619430016743e58a,PENDING
area_13,니할 사막,001,m_white_sand_rabbit,흰 모래토끼,s_mon_white_sand_rabbit,사막 굴착탄,액티브,CAST,NEW_ART,true,CAST/001_m_white_sand_rabbit_s_mon_white_sand_rabbit_CAST_F00.png,0,8,384x384 RGBA,0.10,non-loop one-shot,4993b2a24667320b4efa530ac4040025f061b69c2ccba606a20d8a0fe302bdbd,PENDING
area_13,니할 사막,001,m_white_sand_rabbit,흰 모래토끼,s_mon_white_sand_rabbit,사막 굴착탄,액티브,CAST,NEW_ART,true,CAST/001_m_white_sand_rabbit_s_mon_white_sand_rabbit_CAST_F01.png,1,8,384x384 RGBA,0.10,non-loop one-shot,7117138f393f370602540dff6f957a323e99d1f22d75bd1389e3a0cf25a5759d,PENDING
area_13,니할 사막,001,m_white_sand_rabbit,흰 모래토끼,s_mon_white_sand_rabbit,사막 굴착탄,액티브,CAST,NEW_ART,true,CAST/001_m_white_sand_rabbit_s_mon_white_sand_rabbit_CAST_F02.png,2,8,384x384 RGBA,0.10,non-loop one-shot,7c10f73df93b4bdc8aaa50c8aac39aac9737ba239e0e7b3528c3fafdfbcd8b44,PENDING
area_13,니할 사막,001,m_white_sand_rabbit,흰 모래토끼,s_mon_white_sand_rabbit,사막 굴착탄,액티브,CAST,NEW_ART,true,CAST/001_m_white_sand_rabbit_s_mon_white_sand_rabbit_CAST_F03.png,3,8,384x384 RGBA,0.10,non-loop one-shot,6297bc41f30db580c5ff8de3edcf3adf24ae6a4345aeaa30a1dd39b1c19fedd9,PENDING
area_13,니할 사막,001,m_white_sand_rabbit,흰 모래토끼,s_mon_white_sand_rabbit,사막 굴착탄,액티브,CAST,NEW_ART,true,CAST/001_m_white_sand_rabbit_s_mon_white_sand_rabbit_CAST_F04.png,4,8,384x384 RGBA,0.10,non-loop one-shot,24fc688e6fa99778c76ba552de69b294f7bbc893d79459fe668005f918d626be,PENDING
area_13,니할 사막,001,m_white_sand_rabbit,흰 모래토끼,s_mon_white_sand_rabbit,사막 굴착탄,액티브,CAST,NEW_ART,true,CAST/001_m_white_sand_rabbit_s_mon_white_sand_rabbit_CAST_F05.png,5,8,384x384 RGBA,0.10,non-loop one-shot,8f40098ac6eccbe48ffe8566efa58e4d55ea3073ec59ce214a6265ace613fc2a,PENDING
area_13,니할 사막,001,m_white_sand_rabbit,흰 모래토끼,s_mon_white_sand_rabbit,사막 굴착탄,액티브,CAST,NEW_ART,true,CAST/001_m_white_sand_rabbit_s_mon_white_sand_rabbit_CAST_F06.png,6,8,384x384 RGBA,0.10,non-loop one-shot,799e5e95301cab99972bd53bc5e4ae55d22199dd396e2d598d9515e72deca827,PENDING
area_13,니할 사막,001,m_white_sand_rabbit,흰 모래토끼,s_mon_white_sand_rabbit,사막 굴착탄,액티브,CAST,NEW_ART,true,CAST/001_m_white_sand_rabbit_s_mon_white_sand_rabbit_CAST_F07.png,7,8,384x384 RGBA,0.10,non-loop one-shot,21b7f8778e07eb69510f2f8b5034c128e4d65a8e8375b882474aa320619e7c29,PENDING
area_13,니할 사막,002,m_scarf_plead,목도리 프릴드,s_mon_scarf_plead,목도리의 사막감각,패시브,ICON,NEW_ART,ui,ICON/002_m_scarf_plead_s_mon_scarf_plead_ICON.png,0,1,256x256 RGBA,static,static,1e4366512d6dffa9c4c78581093586da9b2c0b7cbbfa95f52cc0abe40b407260,PENDING
