area_id,area_name,work_order,monster_id,monster_name,skill_id,skill_name,skill_type,effect_role,production_decision,runtime_use,relative_path,frame_index,frame_count,canvas,frame_seconds,playback_mode,sha256,user_art_approval
area_17,시간의 신전,001,m_memory_monk,추억의 사제,s_mon_memory_monk,추억의 묵상,패시브,ICON,NEW_ART,ui,ICON/001_m_memory_monk_s_mon_memory_monk_ICON.png,0,1,256x256 RGBA,static,static,149c76309a9c070b7a67e2c5d250409ff69e6c138f0b4c7d87e885c7bc844e4a,PENDING
area_17,시간의 신전,001,m_memory_monk,추억의 사제,s_mon_memory_monk,추억의 묵상,패시브,REFERENCE,NEW_ART,false,REFERENCE/001_m_memory_monk_s_mon_memory_monk_REFERENCE_F00.png,0,6,256x256 RGBA,0.10,preview-only non-loop,3f260916eba8a3aa54fa0c2897863b3bbde61f6b36c1ee96640e9821a2b2a791,PENDING
area_17,시간의 신전,001,m_memory_monk,추억의 사제,s_mon_memory_monk,추억의 묵상,패시브,REFERENCE,NEW_ART,false,REFERENCE/001_m_memory_monk_s_mon_memory_monk_REFERENCE_F01.png,1,6,256x256 RGBA,0.10,preview-only non-loop,38403032b680614667b66bbafad826bb1b0ef53afa0455adc3596fc45d221e9c,PENDING
area_17,시간의 신전,001,m_memory_monk,추억의 사제,s_mon_memory_monk,추억의 묵상,패시브,REFERENCE,NEW_ART,false,REFERENCE/001_m_memory_monk_s_mon_memory_monk_REFERENCE_F02.png,2,6,256x256 RGBA,0.10,preview-only non-loop,00cac77aa4526b5517e18737767704d16b514e03d487d29e1190710bcfc75db1,PENDING
area_17,시간의 신전,001,m_memory_monk,추억의 사제,s_mon_memory_monk,추억의 묵상,패시브,REFERENCE,NEW_ART,false,REFERENCE/001_m_memory_monk_s_mon_memory_monk_REFERENCE_F03.png,3,6,256x256 RGBA,0.10,preview-only non-loop,41d0074b0c9c7636a8c0bd07b8bac729806f3b2569225eb554b7dd82428d92ce,PENDING
area_17,시간의 신전,001,m_memory_monk,추억의 사제,s_mon_memory_monk,추억의 묵상,패시브,REFERENCE,NEW_ART,false,REFERENCE/001_m_memory_monk_s_mon_memory_monk_REFERENCE_F04.png,4,6,256x256 RGBA,0.10,preview-only non-loop,6328f3d7767cb2c73f77fe9d1232b9df1ce9d67620e092bbd43bcba748fd1691,PENDING
area_17,시간의 신전,001,m_memory_monk,추억의 사제,s_mon_memory_monk,추억의 묵상,패시브,REFERENCE,NEW_ART,false,REFERENCE/001_m_memory_monk_s_mon_memory_monk_REFERENCE_F05.png,5,6,256x256 RGBA,0.10,preview-only non-loop,a651df54d06cd5d57765f69614b3b21e9a3017df44b154f8870a0eaa60e24dde,PENDING
area_17,시간의 신전,002,m_memory_monk_trainee,추억의 신관,s_mon_memory_monk_trainee,추억의 기도파,액티브,ICON,NEW_ART,ui,ICON/002_m_memory_monk_trainee_s_mon_memory_monk_trainee_ICON.png,0,1,256x256 RGBA,static,static,a8b47fa27f7a2b62d63ae47ae686704e5703e23979f26483049c877c6e237f20,PENDING
area_17,시간의 신전,002,m_memory_monk_trainee,추억의 신관,s_mon_memory_monk_trainee,추억의 기도파,액티브,CAST,NEW_ART,true,CAST/002_m_memory_monk_trainee_s_mon_memory_monk_trainee_CAST_F00.png,0,8,384x384 RGBA,0.10,non-loop one-shot,617fff73005a4e08223aa395d384af3835606010459e13bd65022c7ad443ccc5,PENDING
area_17,시간의 신전,002,m_memory_monk_trainee,추억의 신관,s_mon_memory_monk_trainee,추억의 기도파,액티브,CAST,NEW_ART,true,CAST/002_m_memory_monk_trainee_s_mon_memory_monk_trainee_CAST_F01.png,1,8,384x384 RGBA,0.10,non-loop one-shot,52b948867225c7cd3abbd3796861f3d288b66275518f48c2d1b097dd43c594fd,PENDING
area_17,시간의 신전,002,m_memory_monk_trainee,추억의 신관,s_mon_memory_monk_trainee,추억의 기도파,액티브,CAST,NEW_ART,true,CAST/002_m_memory_monk_trainee_s_mon_memory_monk_trainee_CAST_F02.png,2,8,384x384 RGBA,0.10,non-loop one-shot,eee044a6a7c7c32b4e6a151aa3acd86d1bf8f655460b48fb7c32970cdbd4a384,PENDING
