area_id,area_name,work_order,monster_id,monster_name,skill_id,skill_name,skill_type,effect_role,production_decision,runtime_use,relative_path,frame_index,frame_count,canvas,frame_seconds,playback_mode,sha256,user_art_approval
area_19,미래의 문,001,m_official_knight_c,정식기사 C,s_mon_official_knight_c,기사단 뇌전 연각,액티브,ICON,NEW_ART,ui,ICON/001_m_official_knight_c_s_mon_official_knight_c_ICON.png,0,1,256x256 RGBA,static,static,d59bc6f95677f2752d5ee7d9e99b6723a8bc73e49cff6f804d55993a9ef55414,PENDING
area_19,미래의 문,001,m_official_knight_c,정식기사 C,s_mon_official_knight_c,기사단 뇌전 연각,액티브,CAST,NEW_ART,true,CAST/001_m_official_knight_c_s_mon_official_knight_c_CAST_F00.png,0,8,384x384 RGBA,0.10,non-loop one-shot,cd9a1486e9e75fbe3c648a0791d781aa489c441674f2e54a20dd9187a72d9e34,PENDING
area_19,미래의 문,001,m_official_knight_c,정식기사 C,s_mon_official_knight_c,기사단 뇌전 연각,액티브,CAST,NEW_ART,true,CAST/001_m_official_knight_c_s_mon_official_knight_c_CAST_F01.png,1,8,384x384 RGBA,0.10,non-loop one-shot,80e038c3342fcd0ca7edfb611cf40a1a39a7a0cd7939034c95a0b3818182038a,PENDING
area_19,미래의 문,001,m_official_knight_c,정식기사 C,s_mon_official_knight_c,기사단 뇌전 연각,액티브,CAST,NEW_ART,true,CAST/001_m_official_knight_c_s_mon_official_knight_c_CAST_F02.png,2,8,384x384 RGBA,0.10,non-loop one-shot,85c1315a7b7ddd5c983c70e09d7f235fbd9eebc26bf4ddcc16c0e902f033eefb,PENDING
area_19,미래의 문,001,m_official_knight_c,정식기사 C,s_mon_official_knight_c,기사단 뇌전 연각,액티브,CAST,NEW_ART,true,CAST/001_m_official_knight_c_s_mon_official_knight_c_CAST_F03.png,3,8,384x384 RGBA,0.10,non-loop one-shot,62a9ff1c4b48f6ebe6a194ce6b5869b5da4efd484eb2a1825d78d9546c70ea1f,PENDING
area_19,미래의 문,001,m_official_knight_c,정식기사 C,s_mon_official_knight_c,기사단 뇌전 연각,액티브,CAST,NEW_ART,true,CAST/001_m_official_knight_c_s_mon_official_knight_c_CAST_F04.png,4,8,384x384 RGBA,0.10,non-loop one-shot,3bbdecbbe1cb43639cdc04c4dd3c334cb7c08ca43f7bbcf564dc154373e9c8b0,PENDING
area_19,미래의 문,001,m_official_knight_c,정식기사 C,s_mon_official_knight_c,기사단 뇌전 연각,액티브,CAST,NEW_ART,true,CAST/001_m_official_knight_c_s_mon_official_knight_c_CAST_F05.png,5,8,384x384 RGBA,0.10,non-loop one-shot,fd4c2bad6bbddd06700564027eff4135661fd72ce4e4a2c56f9eb249157bfdce,PENDING
area_19,미래의 문,001,m_official_knight_c,정식기사 C,s_mon_official_knight_c,기사단 뇌전 연각,액티브,CAST,NEW_ART,true,CAST/001_m_official_knight_c_s_mon_official_knight_c_CAST_F06.png,6,8,384x384 RGBA,0.10,non-loop one-shot,2daa9d98bd938170d9d6541ca2979e8e47c11d7f9a0aba3d6549d10680f1d2d1,PENDING
area_19,미래의 문,001,m_official_knight_c,정식기사 C,s_mon_official_knight_c,기사단 뇌전 연각,액티브,CAST,NEW_ART,true,CAST/001_m_official_knight_c_s_mon_official_knight_c_CAST_F07.png,7,8,384x384 RGBA,0.10,non-loop one-shot,797027da4bd0bd207cb9bf844dd2bcad7e202251db920cf3203a33459d45b920,PENDING
area_19,미래의 문,002,m_official_knight_d,정식기사 D,s_mon_official_knight_d,기사단의 바람 조준,패시브,ICON,NEW_ART,ui,ICON/002_m_official_knight_d_s_mon_official_knight_d_ICON.png,0,1,256x256 RGBA,static,static,23887293985be91227ebaf34bc3b05d32fd6dd6f97eef46290f50c54b63b0e16,PENDING
