area_id,area_name,work_order,monster_id,monster_name,skill_id,skill_name,skill_type,effect_role,production_decision,runtime_use,relative_path,frame_index,frame_count,canvas,frame_seconds,playback_mode,sha256,user_art_approval
area_20,황혼의 페리온,001,m_mutant_dark_stump,변형된 다크 스텀프,s_mon_mutant_dark_stump,뒤틀린 고목의 껍질,패시브,ICON,NEW_ART,ui,ICON/001_m_mutant_dark_stump_s_mon_mutant_dark_stump_ICON.png,0,1,256x256 RGBA,static,static,564d3c330e1483eae519ca463bf93b3c9846f212d2a6780be5ef6a6ec92ebe08,PENDING
area_20,황혼의 페리온,001,m_mutant_dark_stump,변형된 다크 스텀프,s_mon_mutant_dark_stump,뒤틀린 고목의 껍질,패시브,REFERENCE,NEW_ART,false,REFERENCE/001_m_mutant_dark_stump_s_mon_mutant_dark_stump_REFERENCE_F00.png,0,6,256x256 RGBA,0.10,preview-only non-loop,5f72302560ed427ccf33d4317fffff8f24cd337e508acc6010e32bbf6a098ff0,PENDING
area_20,황혼의 페리온,001,m_mutant_dark_stump,변형된 다크 스텀프,s_mon_mutant_dark_stump,뒤틀린 고목의 껍질,패시브,REFERENCE,NEW_ART,false,REFERENCE/001_m_mutant_dark_stump_s_mon_mutant_dark_stump_REFERENCE_F01.png,1,6,256x256 RGBA,0.10,preview-only non-loop,3eb5a7950b0526c0ffe8b64565e018af10c0b60bd8600beb465ed0738a60ce98,PENDING
area_20,황혼의 페리온,001,m_mutant_dark_stump,변형된 다크 스텀프,s_mon_mutant_dark_stump,뒤틀린 고목의 껍질,패시브,REFERENCE,NEW_ART,false,REFERENCE/001_m_mutant_dark_stump_s_mon_mutant_dark_stump_REFERENCE_F02.png,2,6,256x256 RGBA,0.10,preview-only non-loop,dd842a1c3360ea73983dcfa5f5f10085e4377750056eb52dd467f9e65fe8b924,PENDING
area_20,황혼의 페리온,001,m_mutant_dark_stump,변형된 다크 스텀프,s_mon_mutant_dark_stump,뒤틀린 고목의 껍질,패시브,REFERENCE,NEW_ART,false,REFERENCE/001_m_mutant_dark_stump_s_mon_mutant_dark_stump_REFERENCE_F03.png,3,6,256x256 RGBA,0.10,preview-only non-loop,9f336566107999f34bd9782da9acfce1b0ef1d0a4e0fad6cd9dc48969588babd,PENDING
area_20,황혼의 페리온,001,m_mutant_dark_stump,변형된 다크 스텀프,s_mon_mutant_dark_stump,뒤틀린 고목의 껍질,패시브,REFERENCE,NEW_ART,false,REFERENCE/001_m_mutant_dark_stump_s_mon_mutant_dark_stump_REFERENCE_F04.png,4,6,256x256 RGBA,0.10,preview-only non-loop,47a9f347d94fa27627f48efbf791e7e6b7b006b6252cd0051ae6b75211a21fd8,PENDING
area_20,황혼의 페리온,001,m_mutant_dark_stump,변형된 다크 스텀프,s_mon_mutant_dark_stump,뒤틀린 고목의 껍질,패시브,REFERENCE,NEW_ART,false,REFERENCE/001_m_mutant_dark_stump_s_mon_mutant_dark_stump_REFERENCE_F05.png,5,6,256x256 RGBA,0.10,preview-only non-loop,e9eab114ddd09753b7f5956dd8b7814c7f22ed20e2fdf02aaab3fc2e478c9c20,PENDING
area_20,황혼의 페리온,002,m_mutant_iron_hog,변형된 아이언호그,s_mon_mutant_iron_hog,황야의 철갑 돌진,액티브,ICON,NEW_ART,ui,ICON/002_m_mutant_iron_hog_s_mon_mutant_iron_hog_ICON.png,0,1,256x256 RGBA,static,static,b315d02af4c2751900565f6102a8a8842a038656cb7581dfecf4aa5d74034eb8,PENDING
area_20,황혼의 페리온,002,m_mutant_iron_hog,변형된 아이언호그,s_mon_mutant_iron_hog,황야의 철갑 돌진,액티브,CAST,NEW_ART,true,CAST/002_m_mutant_iron_hog_s_mon_mutant_iron_hog_CAST_F00.png,0,8,384x384 RGBA,0.10,non-loop one-shot,4a3bf79b822071b736c7677e51682d280769fa1f9cecf21aaeb7f2225624d365,PENDING
area_20,황혼의 페리온,002,m_mutant_iron_hog,변형된 아이언호그,s_mon_mutant_iron_hog,황야의 철갑 돌진,액티브,CAST,NEW_ART,true,CAST/002_m_mutant_iron_hog_s_mon_mutant_iron_hog_CAST_F01.png,1,8,384x384 RGBA,0.10,non-loop one-shot,16f863d454b7a07d4d653ed95881991d41109e239f7bf90e2f797eb4b8fb44bd,PENDING
area_20,황혼의 페리온,002,m_mutant_iron_hog,변형된 아이언호그,s_mon_mutant_iron_hog,황야의 철갑 돌진,액티브,CAST,NEW_ART,true,CAST/002_m_mutant_iron_hog_s_mon_mutant_iron_hog_CAST_F02.png,2,8,384x384 RGBA,0.10,non-loop one-shot,1c2183d13f74f3cab379633219f3d77efd8cb8c7259e79885bd18d61fe732d7b,PENDING
area_20,황혼의 페리온,002,m_mutant_iron_hog,변형된 아이언호그,s_mon_mutant_iron_hog,황야의 철갑 돌진,액티브,CAST,NEW_ART,true,CAST/002_m_mutant_iron_hog_s_mon_mutant_iron_hog_CAST_F03.png,3,8,384x384 RGBA,0.10,non-loop one-shot,cf9d5ca05b7aee012c11d2033f81e79f5e886da08f277bced7aebd345ac28428,PENDING
area_20,황혼의 페리온,002,m_mutant_iron_hog,변형된 아이언호그,s_mon_mutant_iron_hog,황야의 철갑 돌진,액티브,CAST,NEW_ART,true,CAST/002_m_mutant_iron_hog_s_mon_mutant_iron_hog_CAST_F04.png,4,8,384x384 RGBA,0.10,non-loop one-shot,87a3bc4e14b00b203bbe3677dbeab523bc52b9cf301385e986caa2b0162d0bcd,PENDING
area_20,황혼의 페리온,002,m_mutant_iron_hog,변형된 아이언호그,s_mon_mutant_iron_hog,황야의 철갑 돌진,액티브,CAST,NEW_ART,true,CAST/002_m_mutant_iron_hog_s_mon_mutant_iron_hog_CAST_F05.png,5,8,384x384 RGBA,0.10,non-loop one-shot,59e2559ea1a8b19fe9b2e48f054543497dc941361855c67a32528c84379b05c5,PENDING
area_20,황혼의 페리온,002,m_mutant_iron_hog,변형된 아이언호그,s_mon_mutant_iron_hog,황야의 철갑 돌진,액티브,CAST,NEW_ART,true,CAST/002_m_mutant_iron_hog_s_mon_mutant_iron_hog_CAST_F06.png,6,8,384x384 RGBA,0.10,non-loop one-shot,b1c7717049e6d15ea2aee7c49b5ccd7afbde2a8926522f0504c52cdb695dd30c,PENDING
area_20,황혼의 페리온,002,m_mutant_iron_hog,변형된 아이언호그,s_mon_mutant_iron_hog,황야의 철갑 돌진,액티브,CAST,NEW_ART,true,CAST/002_m_mutant_iron_hog_s_mon_mutant_iron_hog_CAST_F07.png,7,8,384x384 RGBA,0.10,non-loop one-shot,82ecb6586dedc8bd8ebfba739d06d0c64e1fc04c386c1ebc932cad2cd44fbe9c,PENDING
area_20,황혼의 페리온,003,m_mutant_stone_mask,변형된 스톤마스크,s_mon_mutant_stone_mask,발굴지의 석면,패시브,ICON,NEW_ART,ui,ICON/003_m_mutant_stone_mask_s_mon_mutant_stone_mask_ICON.png,0,1,256x256 RGBA,static,static,578749aa45835af1bc94f4891b145b8c6877757ed6a6927923553e0781cc7262,PENDING
area_20,황혼의 페리온,003,m_mutant_stone_mask,변형된 스톤마스크,s_mon_mutant_stone_mask,발굴지의 석면,패시브,REFERENCE,NEW_ART,false,REFERENCE/003_m_mutant_stone_mask_s_mon_mutant_stone_mask_REFERENCE_F00.png,0,6,256x256 RGBA,0.10,preview-only non-loop,fdab0b31555182e746735d8a699ab54b9d6b13e3aa14480773c4b6efe0f6d850,PENDING
area_20,황혼의 페리온,003,m_mutant_stone_mask,변형된 스톤마스크,s_mon_mutant_stone_mask,발굴지의 석면,패시브,REFERENCE,NEW_ART,false,REFERENCE/003_m_mutant_stone_mask_s_mon_mutant_stone_mask_REFERENCE_F01.png,1,6,256x256 RGBA,0.10,preview-only non-loop,6667fb3f1bbdca1e69722aeaa77b58b3ecfdc8b4ab689d3b092b081ce2a8802c,PENDING
area_20,황혼의 페리온,003,m_mutant_stone_mask,변형된 스톤마스크,s_mon_mutant_stone_mask,발굴지의 석면,패시브,REFERENCE,NEW_ART,false,REFERENCE/003_m_mutant_stone_mask_s_mon_mutant_stone_mask_REFERENCE_F02.png,2,6,256x256 RGBA,0.10,preview-only non-loop,6a8e007304a8baabca2da940f91d0632f6c21ad284c6971af2b8fb7fe9b3d378,PENDING
area_20,황혼의 페리온,003,m_mutant_stone_mask,변형된 스톤마스크,s_mon_mutant_stone_mask,발굴지의 석면,패시브,REFERENCE,NEW_ART,false,REFERENCE/003_m_mutant_stone_mask_s_mon_mutant_stone_mask_REFERENCE_F03.png,3,6,256x256 RGBA,0.10,preview-only non-loop,4f30af63165464ef68de4b6af7958c76a4e811e5f684ec53c9e94035943d633d,PENDING
area_20,황혼의 페리온,003,m_mutant_stone_mask,변형된 스톤마스크,s_mon_mutant_stone_mask,발굴지의 석면,패시브,REFERENCE,NEW_ART,false,REFERENCE/003_m_mutant_stone_mask_s_mon_mutant_stone_mask_REFERENCE_F04.png,4,6,256x256 RGBA,0.10,preview-only non-loop,01d4c4565367700bdafff41e4ed37fa5fdff5e44db5833a1144242f4fb970c37,PENDING
area_20,황혼의 페리온,003,m_mutant_stone_mask,변형된 스톤마스크,s_mon_mutant_stone_mask,발굴지의 석면,패시브,REFERENCE,NEW_ART,false,REFERENCE/003_m_mutant_stone_mask_s_mon_mutant_stone_mask_REFERENCE_F05.png,5,6,256x256 RGBA,0.10,preview-only non-loop,7476713e069f21118857b997f5668d6c842653659c89b9b986ec8641d658ae8e,PENDING
area_20,황혼의 페리온,004,m_ancient_dark_golem,에인션트 다크골렘,s_mon_ancient_dark_golem,고대 암흑 지진,액티브,ICON,NEW_ART,ui,ICON/004_m_ancient_dark_golem_s_mon_ancient_dark_golem_ICON.png,0,1,256x256 RGBA,static,static,628a51a86cb50e16f084f14da3307eaf400917b0021a7e2f81b3c29e4a127008,PENDING
area_20,황혼의 페리온,004,m_ancient_dark_golem,에인션트 다크골렘,s_mon_ancient_dark_golem,고대 암흑 지진,액티브,CAST,NEW_ART,true,CAST/004_m_ancient_dark_golem_s_mon_ancient_dark_golem_CAST_F00.png,0,8,384x384 RGBA,0.10,non-loop one-shot,d1446e4c3657c81cc32ef35217a26a8640f549fc2ff8d71b0db262bae5056902,PENDING
area_20,황혼의 페리온,004,m_ancient_dark_golem,에인션트 다크골렘,s_mon_ancient_dark_golem,고대 암흑 지진,액티브,CAST,NEW_ART,true,CAST/004_m_ancient_dark_golem_s_mon_ancient_dark_golem_CAST_F01.png,1,8,384x384 RGBA,0.10,non-loop one-shot,2ede763b63f09a53fd76faf634f2232df3e2b91a57cb70b71fbb508e87de84a2,PENDING
area_20,황혼의 페리온,004,m_ancient_dark_golem,에인션트 다크골렘,s_mon_ancient_dark_golem,고대 암흑 지진,액티브,CAST,NEW_ART,true,CAST/004_m_ancient_dark_golem_s_mon_ancient_dark_golem_CAST_F02.png,2,8,384x384 RGBA,0.10,non-loop one-shot,38473369fc5a94cab7514aeb702ce15d79f2d18d6ebf7e212dec535c55e9033c,PENDING
